Location_Name,DATE,lat,lon
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
UK,03-12-22,-1.247349,52.418788
the United Kingdom,03-12-22,-1.247349,52.418788
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Lviv,03-12-22,24.031393,49.841559
Ukraine,03-12-22,33.023452,49.219469
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Mariupol,03-12-22,37.558427,47.138691
Ukraine,03-12-22,33.023452,49.219469
Mariupol13 Mar,03-12-22,-57.55754,-38.00228
UK,03-12-22,-1.247349,52.418788
Britain,03-12-22,-1.247349,52.418788
Crimea,03-12-22,34.140961,45.366664
Russia,03-12-22,93.884016,63.314401
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Germannewspaper Welt,03-12-22,-79.454632,40.202544
Welt amSonntag,03-12-22,-79.454632,40.202544
Russia,03-12-22,93.884016,63.314401
Russia,03-12-22,93.884016,63.314401
Russia,03-12-22,93.884016,63.314401
“If,03-12-22,22.299077,60.450367
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Luhansk,03-12-22,39.31706,48.56705
Ukraine,03-12-22,33.023452,49.219469
United Kingdom,03-12-22,-1.247349,52.418788
UK,03-12-22,-1.247349,52.418788
Ukraine,03-12-22,33.023452,49.219469
Warsaw,03-12-22,21.005427,52.237695
Medyka,03-12-22,22.933163,49.805336
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Russia,03-12-22,93.884016,63.314401
Kyiv,03-12-22,30.431971,50.469863
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Russia,03-12-22,93.884016,63.314401
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Petro Kotin,03-12-22,21.35306,42.00778
Chernobyl,03-12-22,30.098876,51.389407
Russia,03-12-22,93.884016,63.314401
Melitopol,03-12-22,35.361755,46.857363
Ukraine,03-12-22,33.023452,49.219469
PM @naftalibennett,03-12-22,17.152342,40.511471
Moscow,03-12-22,37.615561,55.741469
the Russian Orthodox Chureh,03-12-22,-81.681702,41.47726
Moscow,03-12-22,37.615561,55.741469
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
Amsterdam,03-12-22,4.89973,52.37243
Moscow,03-12-22,37.615561,55.741469
Russia,03-12-22,93.884016,63.314401
Sweden,03-12-22,19.017205,65.859144
Finland,03-12-22,27.276469,63.252357
consequences.12 Mar,03-12-22,-57.55754,-38.00228
United States,03-12-22,-96.999668,39.715956
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Mariupol,03-12-22,37.558427,47.138691
Mariupol,03-12-22,37.558427,47.138691
Ukraine,03-12-22,33.023452,49.219469
Ukraine,03-12-22,33.023452,49.219469
Russia,03-12-22,93.884016,63.314401
Ukraine,03-12-22,33.023452,49.219469
attacks12 Mar,03-12-22,-57.55754,-38.00228
US,03-12-22,-96.999668,39.715956
Ukraine,03-12-22,33.023452,49.219469
Ukrainian,03-12-22,33.023452,49.219469
Us,03-12-22,-96.999668,39.715956
Ukraine,03-12-22,33.023452,49.219469
US,03-12-22,-96.999668,39.715956
Ukraine,03-12-22,33.023452,49.219469
Crimea,03-12-22,34.140961,45.366664
Ukraine,03-12-22,33.023452,49.219469
UK,03-12-22,-1.247349,52.418788
Ukraine,03-12-22,33.023452,49.219469
US,03-12-22,-96.999668,39.715956
Qatar,03-12-22,51.155983,25.208492
Russia,03-12-22,93.884016,63.314401
Moscow,03-13-22,37.615561,55.741469
Belgorod,03-13-22,38.012949,50.682284
Ukraine,03-13-22,33.023452,49.219469
Ukrainian,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Donetsk,03-13-22,37.80224,48.023
Ukrainian,03-13-22,33.023452,49.219469
Russa,03-13-22,142.94336,53.15197
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
China,03-13-22,106.802874,32.529718
China,03-13-22,106.802874,32.529718
Russia,03-13-22,93.884016,63.314401
Rome,03-13-22,12.52809,41.878243
US,03-13-22,-96.999668,39.715956
China,03-13-22,106.802874,32.529718
Washington,03-13-22,-77.01712,38.82652
Beijing,03-13-22,116.417592,39.937967
Moscow,03-13-22,37.615561,55.741469
Bulgaria,03-13-22,25.176846,42.501868
Brussels,03-13-22,4.371755,50.843183
Slovakia,03-13-22,19.201811,48.752408
Bulgaria,03-13-22,25.176846,42.501868
Bulgaria,03-13-22,25.176846,42.501868
Moscow,03-13-22,37.615561,55.741469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
country14 Mar,03-13-22,-57.55754,-38.00228
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukrainian,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Syria,03-13-22,38.288461,35.00845
Ukraine,03-13-22,33.023452,49.219469
Syria,03-13-22,38.288461,35.00845
‘Russia,03-13-22,93.884016,63.314401
Sia,03-13-22,-120.406431,42.804501
Ukraine,03-13-22,33.023452,49.219469
Syria,03-13-22,38.288461,35.00845
Iraq,03-13-22,43.285188,33.115715
Lebanon,03-13-22,35.95655,34.095821
Syria,03-13-22,38.288461,35.00845
Ukraine,03-13-22,33.023452,49.219469
China,03-13-22,106.802874,32.529718
Russia,03-13-22,93.884016,63.314401
the Unite States,03-13-22,-96.999668,39.715956
Russia,03-13-22,93.884016,63.314401
Beijing,03-13-22,116.417592,39.937967
Ukraine,03-13-22,33.023452,49.219469
China,03-13-22,106.802874,32.529718
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Irpin,03-13-22,30.236884,50.523944
Kvv,03-13-22,8.25524,48.834424
Mariupol,03-13-22,37.558427,47.138691
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Turkey,03-13-22,34.51052,39.339547
Turkey,03-13-22,34.51052,39.339547
Ankara,03-13-22,32.85427,39.91987
Turkey,03-13-22,34.51052,39.339547
US,03-13-22,-96.999668,39.715956
Ankara,03-13-22,32.85427,39.91987
Ukraine,03-13-22,33.023452,49.219469
Israel,03-13-22,34.874702,30.895128
Russian14 Mar,03-13-22,-57.55754,-38.00228
Rassia,03-13-22,37.685349,-3.388508
Ukraine,03-13-22,33.023452,49.219469
France,03-13-22,2.549047,46.698481
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukrainian,03-13-22,33.023452,49.219469
Iran,03-13-22,55.245317,31.931398
Iran,03-13-22,55.245317,31.931398
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Moscow,03-13-22,37.615561,55.741469
Russia,03-13-22,93.884016,63.314401
Moscow,03-13-22,37.615561,55.741469
Moscow,03-13-22,37.615561,55.741469
Moscow,03-13-22,37.615561,55.741469
Rusia,03-13-22,93.884016,63.314401
Ukrainian,03-13-22,33.023452,49.219469
Donetsk,03-13-22,37.80224,48.023
Chernobyl,03-13-22,30.098876,51.389407
Chernobyl,03-13-22,30.098876,51.389407
Russia,03-13-22,93.884016,63.314401
Russia,03-13-22,93.884016,63.314401
France,03-13-22,2.549047,46.698481
Russia,03-13-22,93.884016,63.314401
Brussels,03-13-22,4.371755,50.843183
Ukraine,03-13-22,33.023452,49.219469
Lviv,03-13-22,24.031393,49.841559
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
US,03-13-22,-96.999668,39.715956
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Japan,03-13-22,138.441899,36.13793
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Berdyansk,03-13-22,36.782777,46.772378
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
China,03-13-22,106.802874,32.529718
Russia,03-13-22,93.884016,63.314401
China,03-13-22,106.802874,32.529718
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Greece,03-13-22,21.708535,39.78331
Russianattacks14 Mar,03-13-22,-57.55754,-38.00228
Une,03-13-22,-74.02528,4.40306
Russia,03-13-22,93.884016,63.314401
Chechnya,03-13-22,45.672683,43.29137
Pati,03-13-22,111.04294,-6.735568
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
va videoconference,03-13-22,14.05773,55.980808
Tel Aviv,03-13-22,34.783553,32.066455
Russia,03-13-22,93.884016,63.314401
the United States,03-13-22,-2.68667,51.759564
Israel,03-13-22,34.874702,30.895128
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Russia,03-13-22,93.884016,63.314401
Donets,03-13-22,31.95125,55.14792
Zhytomyr,03-13-22,28.691071,50.258586
Russia,03-13-22,93.884016,63.314401
Russia,03-13-22,93.884016,63.314401
Moscow,03-13-22,37.615561,55.741469
Moscow,03-13-22,37.615561,55.741469
Russia,03-13-22,93.884016,63.314401
here14 Mar,03-13-22,-57.55754,-38.00228
UK,03-13-22,-1.247349,52.418788
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Lanse‘We,03-13-22,-88.447961,46.753401
Ukraine,03-13-22,33.023452,49.219469
UK,03-13-22,-1.247349,52.418788
UK,03-13-22,-1.247349,52.418788
UK,03-13-22,-1.247349,52.418788
Russia,03-13-22,93.884016,63.314401
Rusia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Jazera,03-13-22,13.88498,45.629558
Russia,03-13-22,93.884016,63.314401
Ky.,03-13-22,-81.230744,19.319996
Donbas,03-13-22,17.310782,49.417781
Ukraine,03-13-22,33.023452,49.219469
Crimea,03-13-22,34.140961,45.366664
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Ukrainian,03-13-22,33.023452,49.219469
Irpin,03-13-22,30.236884,50.523944
Irpin city,03-13-22,-0.089878,51.513263
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Belarus,03-13-22,28.43651,53.832259
China,03-13-22,106.802874,32.529718
US,03-13-22,-96.999668,39.715956
China,03-13-22,106.802874,32.529718
Rome,03-13-22,12.52809,41.878243
Russia,03-13-22,93.884016,63.314401
US,03-13-22,-96.999668,39.715956
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
China,03-13-22,106.802874,32.529718
US,03-13-22,-96.999668,39.715956
Ukraine,03-13-22,33.023452,49.219469
Kuleba,03-13-22,42.504111,55.379794
Russia,03-13-22,93.884016,63.314401
the United States,03-13-22,-2.68667,51.759564
France,03-13-22,2.549047,46.698481
France,03-13-22,2.549047,46.698481
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Chechnya,03-13-22,45.672683,43.29137
the Russian Federation's,03-13-22,32.60011,0.333926
Poland,03-13-22,19.488789,51.99605
the Russian Federation's,03-13-22,32.60011,0.333926
Ukraine,03-13-22,33.023452,49.219469
Poland,03-13-22,19.488789,51.99605
Kherson,03-13-22,32.603461,46.655115
the United States,03-13-22,-2.68667,51.759564
Russia,03-13-22,93.884016,63.314401
US,03-13-22,-96.999668,39.715956
Russa,03-13-22,142.94336,53.15197
Russa,03-13-22,142.94336,53.15197
China,03-13-22,106.802874,32.529718
Russia,03-13-22,93.884016,63.314401
Washington,03-13-22,-77.01712,38.82652
Moscow,03-13-22,37.615561,55.741469
Ukraine,03-13-22,33.023452,49.219469
China,03-13-22,106.802874,32.529718
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Russia,03-13-22,93.884016,63.314401
Chernobyl,03-13-22,30.098876,51.389407
Russia,03-13-22,93.884016,63.314401
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Ukraine,03-13-22,33.023452,49.219469
Russia,03-13-22,93.884016,63.314401
Russia,03-14-22,93.884016,63.314401
Blinken,03-14-22,5.245338,52.090071
Ukraine,03-14-22,33.023452,49.219469
Ukraine,03-14-22,33.023452,49.219469
Monn,03-14-22,9.030454,45.833772
Ukraine,03-14-22,33.023452,49.219469
Poland,03-14-22,19.488789,51.99605
Russia,03-14-22,93.884016,63.314401
Chernobyl,03-14-22,30.098876,51.389407
Russia,03-14-22,93.884016,63.314401
Syria,03-14-22,38.288461,35.00845
Ukraine conflictsBiden,03-14-22,33.023452,49.219469
Brussels,03-14-22,4.371755,50.843183
Ukraine,03-14-22,33.023452,49.219469
US,03-14-22,-96.999668,39.715956
Us,03-14-22,-96.999668,39.715956
Russia,03-14-22,93.884016,63.314401
Belarus,03-14-22,28.43651,53.832259
Syria,03-14-22,38.288461,35.00845
US,03-14-22,-96.999668,39.715956
Ukraine,03-14-22,33.023452,49.219469
UK,03-14-22,-1.247349,52.418788
Saudi Arabia,03-14-22,44.708041,23.801889
Russia,03-14-22,93.884016,63.314401
money’Russia,03-14-22,-88.866771,40.621284
US,03-14-22,-96.999668,39.715956
Ukraine,03-14-22,33.023452,49.219469
Ukraine,03-14-22,33.023452,49.219469
Russia,03-14-22,93.884016,63.314401
Russia,03-14-22,93.884016,63.314401
US,03-14-22,-96.999668,39.715956
Russia,03-14-22,93.884016,63.314401
Russia,03-14-22,93.884016,63.314401
Ukraine,03-14-22,33.023452,49.219469
China,03-14-22,106.802874,32.529718
China,03-14-22,106.802874,32.529718
Ukraine,03-14-22,33.023452,49.219469
UK,03-14-22,-1.247349,52.418788
Ukraine,03-14-22,33.023452,49.219469
London,03-14-22,-0.099076,51.509648
Venezuela,03-14-22,-64.568705,7.18646
Ukraine,03-14-22,33.023452,49.219469
Ukraine,03-14-22,33.023452,49.219469
US,03-14-22,-96.999668,39.715956
China,03-14-22,106.802874,32.529718
Ukraine,03-15-22,33.023452,49.219469
Moscow,03-15-22,37.615561,55.741469
Melitopol,03-15-22,35.361755,46.857363
Canada,03-15-22,-112.384858,58.33747
Japan,03-15-22,138.441899,36.13793
US,03-15-22,-96.999668,39.715956
US,03-15-22,-96.999668,39.715956
Uric,03-15-22,23.08586,45.4639
Russia,03-15-22,93.884016,63.314401
Urania,03-15-22,8.628871,46.811578
Turkey,03-15-22,34.51052,39.339547
Ukraine,03-15-22,33.023452,49.219469
Us,03-15-22,-96.999668,39.715956
Russia,03-15-22,93.884016,63.314401
Russia,03-15-22,93.884016,63.314401
Uae,03-15-22,144.664721,-6.230868
Russia,03-15-22,93.884016,63.314401
Ukraine,03-15-22,33.023452,49.219469
Ukraine,03-15-22,33.023452,49.219469
Ukraine,03-15-22,33.023452,49.219469
Ukraine,03-15-22,33.023452,49.219469
isRas,03-15-22,-3.75993,35.20334
Ukraine,03-15-22,33.023452,49.219469
Russia,03-15-22,93.884016,63.314401
Ukraine,03-15-22,33.023452,49.219469
Washington,03-15-22,-77.01712,38.82652
Moscow,03-15-22,37.615561,55.741469
Ukraine,03-15-22,33.023452,49.219469
Chernihiv,03-15-22,31.276837,51.499111
Slovenia,03-15-22,14.932759,46.068735
Russia,03-15-22,93.884016,63.314401
US,03-15-22,-96.999668,39.715956
US,03-15-22,-96.999668,39.715956
Urane,03-15-22,5.58495,60.47738
Ukraine,03-15-22,33.023452,49.219469
Austria,03-15-22,14.143702,47.522617
Russia,03-15-22,93.884016,63.314401
Ukraine,03-15-22,33.023452,49.219469
US,03-15-22,-96.999668,39.715956
Ukraine,03-15-22,33.023452,49.219469
Pland,03-15-22,15.60252,51.261391
Russia,03-15-22,93.884016,63.314401
Syria,03-15-22,38.288461,35.00845
US,03-15-22,-96.999668,39.715956
Une,03-15-22,-74.02528,4.40306
Vienna,03-15-22,16.348388,48.198674
Russia,03-15-22,93.884016,63.314401
Ukraine,03-15-22,33.023452,49.219469
Taiwan,03-15-22,120.955426,23.798532
Ukraine,03-15-22,33.023452,49.219469
st isco,03-15-22,-77.71565,-6.07387
US,03-15-22,-96.999668,39.715956
Zesen,03-15-22,12.273726,51.738917
Ukraine,03-15-22,33.023452,49.219469
Ukraine,03-15-22,33.023452,49.219469
Russia,03-15-22,93.884016,63.314401
Saudi Arabia,03-15-22,44.708041,23.801889
Russia,03-15-22,93.884016,63.314401
US,03-15-22,-96.999668,39.715956
Rusia,03-15-22,93.884016,63.314401
Russia,03-15-22,93.884016,63.314401
Russia,03-15-22,93.884016,63.314401
Uae,03-15-22,144.664721,-6.230868
Ukraine,03-15-22,33.023452,49.219469
US,03-15-22,-96.999668,39.715956
US,03-15-22,-96.999668,39.715956
Ukrainian,03-15-22,33.023452,49.219469
Ukraine,03-15-22,33.023452,49.219469
Moscow,03-15-22,37.615561,55.741469
Ukrainian,03-15-22,33.023452,49.219469
Ukraine,03-16-22,33.023452,49.219469
Russia,03-16-22,93.884016,63.314401
US,03-16-22,-96.999668,39.715956
Russia,03-16-22,93.884016,63.314401
offer‘halen,03-16-22,2.121529,41.751364
Kemi,03-16-22,24.580835,65.745001
US,03-16-22,-96.999668,39.715956
Ukraine,03-16-22,33.023452,49.219469
Ukraine,03-16-22,33.023452,49.219469
Blinken,03-16-22,5.245338,52.090071
US,03-16-22,-96.999668,39.715956
Washington,03-16-22,-77.01712,38.82652
Russia,03-16-22,93.884016,63.314401
Mariage,03-16-22,19.992015,50.851384
Russia,03-16-22,93.884016,63.314401
US,03-16-22,-96.999668,39.715956
Usain,03-16-22,-1.255953,43.428877
Ukraine,03-16-22,33.023452,49.219469
Rusia,03-16-22,93.884016,63.314401
Germany,03-16-22,9.687096,50.970097
Scholz,03-16-22,10.720796,53.374906
Russia,03-16-22,93.884016,63.314401
UK,03-16-22,-1.247349,52.418788
Ukrainian,03-16-22,33.023452,49.219469
Bahan,03-16-22,52.40537,35.78725
Russia,03-16-22,93.884016,63.314401
France,03-16-22,2.549047,46.698481
Uae,03-16-22,144.664721,-6.230868
Ukraine,03-16-22,33.023452,49.219469
Ukraine,03-16-22,33.023452,49.219469
Urania,03-16-22,8.628871,46.811578
mana‘Canada,03-16-22,-53.77666,5.65919
China,03-16-22,106.802874,32.529718
Russia,03-16-22,93.884016,63.314401
Ukraine,03-16-22,33.023452,49.219469
India,03-16-22,79.029432,22.364293
Poland,03-16-22,19.488789,51.99605
Germany,03-16-22,9.687096,50.970097
Japan,03-16-22,138.441899,36.13793
Russia,03-16-22,93.884016,63.314401
Ukraine,03-16-22,33.023452,49.219469
US,03-16-22,-96.999668,39.715956
Chernihiv,03-16-22,31.276837,51.499111
Utne,03-16-22,6.6,60.41667
Ukraine’‘siesand,03-16-22,33.023452,49.219469
US,03-16-22,-96.999668,39.715956
Thana,03-16-22,72.977524,19.197002
US,03-16-22,-96.999668,39.715956
Earp,03-16-22,-114.30106,34.16474
Ukraine,03-16-22,33.023452,49.219469
Ukraine,03-16-22,33.023452,49.219469
Ukraine,03-16-22,33.023452,49.219469
Panama,03-16-22,-80.338454,8.72491
Panama,03-16-22,-80.338454,8.72491
Kharkiv,03-16-22,36.230969,49.978037
Ukraine,03-16-22,33.023452,49.219469
UKRAINE,03-16-22,33.023452,49.219469
London|,03-16-22,-0.099076,51.509648
Russia,03-16-22,93.884016,63.314401
Russia,03-16-22,93.884016,63.314401
Russia,03-16-22,93.884016,63.314401
Belarus,03-16-22,28.43651,53.832259
Russia,03-16-22,93.884016,63.314401
Russia,03-16-22,93.884016,63.314401
Moscow,03-16-22,37.615561,55.741469
Turkey,03-16-22,34.51052,39.339547
Russa,03-16-22,142.94336,53.15197
Ukraine,03-16-22,33.023452,49.219469
Ukraine,03-17-22,33.023452,49.219469
cat+d,03-17-22,70.98671,20.718256
Russia,03-17-22,93.884016,63.314401
nino,03-17-22,123.081,11.1794
Russia,03-17-22,93.884016,63.314401
Ukraine,03-17-22,33.023452,49.219469
Russia,03-17-22,93.884016,63.314401
Slovakia\RUSSIA-UKRAINE,03-17-22,19.31284,48.65567
Ukraine,03-17-22,33.023452,49.219469
US,03-17-22,-96.999668,39.715956
Ukraine,03-17-22,33.023452,49.219469
Bulgaria,03-17-22,25.176846,42.501868
Ukraine,03-17-22,33.023452,49.219469
Russia,03-17-22,93.884016,63.314401
Ukraine,03-17-22,33.023452,49.219469
Ukraine,03-17-22,33.023452,49.219469
Ukraine,03-17-22,33.023452,49.219469
Russia,03-17-22,93.884016,63.314401
Russia,03-17-22,93.884016,63.314401
Ukraine,03-17-22,33.023452,49.219469
Germany,03-17-22,9.687096,50.970097
Bulgaria,03-17-22,25.176846,42.501868
UK,03-17-22,-1.247349,52.418788
Ukraine,03-17-22,33.023452,49.219469
Ukraine,03-17-22,33.023452,49.219469
Russia,03-17-22,93.884016,63.314401
Lviv,03-17-22,24.031393,49.841559
Lviv,03-17-22,24.031393,49.841559
Donbas,03-17-22,17.310782,49.417781
Ukraine,03-17-22,33.023452,49.219469
Lviv,03-17-22,24.031393,49.841559
Ukraine,03-17-22,33.023452,49.219469
Italy,03-17-22,11.083693,45.003229
China,03-17-22,106.802874,32.529718
Russia,03-17-22,93.884016,63.314401
Ukraine conflictUNICEF,03-17-22,33.023452,49.219469
Interfax,03-17-22,-74.050276,4.864396
UK,03-17-22,-1.247349,52.418788
Russia,03-17-22,93.884016,63.314401
Ukraine,03-17-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
China,03-18-22,106.802874,32.529718
China,03-18-22,106.802874,32.529718
US,03-18-22,-96.999668,39.715956
Moscow,03-18-22,37.615561,55.741469
Ukraine,03-18-22,33.023452,49.219469
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Ukraine?112,03-18-22,27.9143355,-26.0411939
Urania,03-18-22,8.628871,46.811578
Noy,03-18-22,94.2863,55.5435
US,03-18-22,-96.999668,39.715956
Russia,03-18-22,93.884016,63.314401
Poland,03-18-22,19.488789,51.99605
Ukraine,03-18-22,33.023452,49.219469
Poland,03-18-22,19.488789,51.99605
Usain,03-18-22,-1.255953,43.428877
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
US,03-18-22,-96.999668,39.715956
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
since‘Russia,03-18-22,-75.14675,9.24391
Ukraine,03-18-22,33.023452,49.219469
Kviv,03-18-22,-106.414985,31.773442
Ukraine,03-18-22,33.023452,49.219469
Zein Basra,03-18-22,47.79747,30.53302
Basra,03-18-22,47.79747,30.53302
Poland,03-18-22,19.488789,51.99605
Poland,03-18-22,19.488789,51.99605
Poland,03-18-22,19.488789,51.99605
Japan,03-18-22,138.441899,36.13793
invasion‘Ina,03-18-22,-84.375757,39.050399
New Delhi,03-18-22,77.163665,28.557163
India,03-18-22,79.029432,22.364293
Modi,03-18-22,23.61045,40.62606
Ukraine,03-18-22,33.023452,49.219469
Ursin,03-18-22,15.676816,48.474129
Odes,03-18-22,54.85598,63.64451
Ukraine,03-18-22,33.023452,49.219469
Ukrainian,03-18-22,33.023452,49.219469
fara,03-18-22,9.537732,45.559016
Ochakov,03-18-22,31.555731,46.625716
Moscow,03-18-22,37.615561,55.741469
Russia,03-18-22,93.884016,63.314401
Russa,03-18-22,142.94336,53.15197
Ukraine,03-18-22,33.023452,49.219469
Luhansk,03-18-22,39.31706,48.56705
China,03-18-22,106.802874,32.529718
China,03-18-22,106.802874,32.529718
US,03-18-22,-96.999668,39.715956
Beijing,03-18-22,116.417592,39.937967
country“China,03-18-22,-80.31021,25.940961
India,03-18-22,79.029432,22.364293
India,03-18-22,79.029432,22.364293
New Delhi's,03-18-22,2.342508,48.853048
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
India,03-18-22,79.029432,22.364293
Japan,03-18-22,138.441899,36.13793
Australia,03-18-22,134.050443,-23.992438
US,03-18-22,-96.999668,39.715956
Moscow,03-18-22,37.615561,55.741469
Quad,03-18-22,-111.75827,40.77078
Kishi,03-18-22,3.85,9.08333
India,03-18-22,79.029432,22.364293
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
Czech Republic,03-18-22,15.377705,49.88233
Ukraine,03-18-22,33.023452,49.219469
England,03-18-22,-1.461208,52.59431
Makati,03-18-22,121.034332,14.547814
Ky,03-18-22,-81.230744,19.319996
Russia,03-18-22,93.884016,63.314401
Poland,03-18-22,19.488789,51.99605
Russia“Poland,03-18-22,93.884016,63.314401
alsoban,03-18-22,18.33333,47.48333
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
Russia,03-18-22,93.884016,63.314401
China,03-18-22,106.802874,32.529718
Russia,03-18-22,93.884016,63.314401
China,03-18-22,106.802874,32.529718
Ukraine,03-18-22,33.023452,49.219469
Donbas,03-18-22,17.310782,49.417781
Crimea,03-18-22,34.140961,45.366664
Belarus,03-18-22,28.43651,53.832259
Antalya,03-18-22,30.715592,36.890217
“if,03-18-22,22.299077,60.450367
Russia,03-18-22,93.884016,63.314401
Moscow,03-18-22,37.615561,55.741469
Moscow,03-18-22,37.615561,55.741469
US,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Russa,03-18-22,142.94336,53.15197
Switzerland,03-18-22,7.509687,46.730219
Switzerland,03-18-22,7.509687,46.730219
Switzerland,03-18-22,7.509687,46.730219
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Sofia,03-18-22,23.326714,42.685984
Ukraine,03-18-22,33.023452,49.219469
Russia,03-18-22,93.884016,63.314401
Ukraine,03-18-22,33.023452,49.219469
USA,03-18-22,-96.999668,39.715956
US,03-18-22,-96.999668,39.715956
Ukrainian,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
Moscow,03-18-22,37.615561,55.741469
Ukraine‘Russia,03-18-22,33.023452,49.219469
Ukraine,03-18-22,33.023452,49.219469
theo‘Moscow,03-18-22,6.82461,51.234295
Luhansk,03-18-22,39.31706,48.56705
Russia,03-18-22,93.884016,63.314401
Beijing,03-18-22,116.417592,39.937967
Russa,03-18-22,142.94336,53.15197
Ukraine,03-18-22,33.023452,49.219469
Brussels,03-18-22,4.371755,50.843183
